char_length,word_count,avg_word_length,sentence_count,exclamation_count,question_count,ellipsis_count,quotes_count,comma_count,has_exclamation,has_question,has_ellipsis,punct_density,has_negation,negation_count,has_intensifier,intensifier_count,has_sarcasm_marker,sarcasm_marker_count,type_token_ratio,all_caps_count,positive_word_count,negative_word_count,sentiment_polarity,sentiment_strength,starts_with_interjection,has_rhetorical_pattern,has_contrast,text,true_label,predicted_label,correct,source_file
81,12,4.916666666666667,2,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,SHELDON: No. The dark crescent-shaped patterns under your arms conceal it nicely.,1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
73,16,3.0,1,0,0,0,1,2,0,0,0,0.125,0,0,0,0,1,1,0.9375,0,0,0,0.0,0.0,1,0,0,"PERSON: Well ah, I've been doing a lot of thinking, and I look at my life",0,0,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
106,21,3.5714285714285716,2,0,0,0,1,2,0,0,0,0.09523809523809523,1,1,0,0,1,1,0.9047619047619048,0,0,0,0.0,0.0,0,0,0,"PENNY: No, you're right, we should do what you do. Have our mom send us pants from the Walmart in Houston.",1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
56,10,3.3,3,0,0,0,1,1,0,0,0,0.1,0,0,0,0,1,2,0.9,0,1,0,1.0,0.1,0,0,0,"PHOEBE: Yeah. Yeah, that's what you need a good .. pill.",1,0,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
47,8,3.625,2,3,0,0,0,0,1,0,0,0.375,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,MONICA: No!! You have been screwing us all day!,0,0,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
76,16,3.125,2,0,1,0,1,0,0,1,0,0.0625,0,0,0,0,0,0,0.9375,0,0,0,0.0,0.0,0,0,0,LEONARD: You know this can go on all night. Why don't you just come with us?,0,1,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
79,15,3.8666666666666667,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0.9333333333333333,0,1,0,1.0,0.06666666666666667,0,0,0,RAJ: I did. The guy at the liquor store said this stuff tastes great in coffee.,0,1,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
70,13,3.6923076923076925,2,2,0,0,1,0,1,0,0,0.15384615384615385,1,1,1,1,0,0,1.0,0,0,2,-1.0,0.15384615384615385,0,0,1,PHOEBE: I know but it's so hard! Nothing rhymes with your stupid name!,0,1,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
46,8,3.0,3,2,1,0,0,0,1,1,0,0.375,1,1,1,1,1,2,1.0,1,1,0,1.0,0.125,1,0,0,MONICA: Oh my God I love that! - Really? - NO!,1,0,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
69,13,3.6923076923076925,1,0,0,0,1,2,0,0,0,0.15384615384615385,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.0,0.0,0,0,0,"JOEY: It's white plastic, with a handle, and it fits onto a stroller.",0,1,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
52,12,2.75,1,0,0,0,1,1,0,0,0,0.08333333333333333,0,0,0,0,0,0,0.9166666666666666,0,1,0,1.0,0.08333333333333333,0,0,1,"JOEY: I'd love to show ya, but I just tucked her in.",0,0,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
82,15,4.066666666666666,1,0,1,0,1,1,0,1,0,0.13333333333333333,0,0,0,0,0,0,0.9333333333333333,0,0,0,0.0,0.0,0,0,0,"AMY: Saying that while holding a snowflake is a bit heavy-handed, don't you think?",1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
118,20,4.25,3,1,0,0,1,1,1,0,0,0.1,0,0,0,0,1,1,0.95,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
81,13,4.461538461538462,3,1,1,0,0,0,1,1,0,0.15384615384615385,0,0,0,0,0,0,0.9230769230769231,0,0,0,0.0,0.0,0,0,0,HOWARD: On a dusty highway just outside Bakersfield. Where do you think? On Mars!,1,0,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
118,17,5.352941176470588,1,0,0,0,0,1,0,0,0,0.058823529411764705,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0,1,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
82,15,3.8,1,0,0,0,0,1,0,0,0,0.06666666666666667,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"DOROTHY: No, she is going to sit here where itÕs a 112 degrees and eat enchiladas.",1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
30,3,5.666666666666667,1,1,0,0,0,0,1,0,0,0.3333333333333333,1,1,0,0,0,0,1.0,0,1,0,1.0,0.3333333333333333,0,0,0,CHANDLER: No thanks Josephine!,1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
106,20,3.8,2,0,2,0,2,1,0,1,0,0.15,0,0,0,0,0,0,0.95,0,1,0,1.0,0.05,0,0,0,"HOWARD: That's got to be fun for you, huh? Watching Hofstadter suck the saliva out of your sister's mouth?",1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
25,2,6.0,2,0,2,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0.5,0,0,0,0.0,0.0,0,0,0,CHANDLER: Janice? Janice?,1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
293,51,4.470588235294118,3,0,0,0,0,3,0,0,0,0.058823529411764705,0,0,0,0,0,0,0.8431372549019608,0,0,0,0.0,0.0,0,0,0,"SHELDON: Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now traveling at approximately 120 miles an hour, hits them and is immediately sliced into three equal pieces.",0,1,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
64,11,4.0,1,0,0,0,1,1,0,0,0,0.09090909090909091,0,0,0,0,1,1,1.0,0,1,0,1.0,0.09090909090909091,1,0,0,"PERSON: Well, I'm just glad you finally found yourself a keeper.",0,1,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
72,14,3.357142857142857,1,0,0,0,0,1,0,0,0,0.07142857142857142,1,1,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Gee, if only she were one and had no idea what a birthday was.",1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
72,15,3.2,1,0,0,0,1,3,0,0,0,0.2,0,0,1,1,0,0,1.0,0,1,0,1.0,0.06666666666666667,1,0,0,"JOEY: Uh, Rachel's here, so good luck man, let me know how it works out.",1,0,0,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
31,4,4.5,1,1,0,0,1,1,1,0,0,0.5,0,0,1,1,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"RACHEL: Seriously, it's moving!",0,0,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
66,13,3.3076923076923075,2,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,1,0.9230769230769231,0,0,0,0.0,0.0,0,0,0,SHELDON: It's an iCal download. She can put it right in her phone.,1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
33,5,3.6,1,0,1,0,0,0,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,CHANDLER: Was that place the sun?,1,1,1,tier3_xlmr_logreg_context_text_normalized_cls_test.csv
69,12,3.5833333333333335,4,0,1,1,1,1,0,1,1,0.16666666666666666,1,1,0,0,1,2,1.0,0,0,0,0.0,0.0,0,1,0,"PERSON: I don't know. Somebody bigger and... Yeah, sure. Why not you?",1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
54,10,3.5,1,0,1,0,1,1,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"PERSON: Kind of makes you feel more alive, doesn't it?",1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
86,14,4.428571428571429,1,0,0,0,0,2,0,0,0,0.14285714285714285,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,"HOWARD: I understand your point, but given a choice, Jews always go with Chinese food.",1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
110,17,4.764705882352941,3,0,0,0,2,1,0,0,0,0.058823529411764705,0,0,0,0,1,1,1.0,0,1,0,1.0,0.058823529411764705,0,0,0,"HOWARD: Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash.""",1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
142,31,3.3225806451612905,3,0,0,0,3,1,0,0,0,0.03225806451612903,1,1,1,1,1,2,0.9032258064516129,0,1,1,0.0,0.06451612903225806,0,0,1,"AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.",1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
101,17,4.352941176470588,1,0,0,0,1,1,0,0,0,0.058823529411764705,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"LEONARD: Also instead of just living in your mother's house, you could actually live inside her body.",1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
73,14,3.7142857142857144,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9285714285714286,0,0,0,0.0,0.0,0,0,0,PENNY: I hope I'm a waitress at the Cheesecake Factory for my whole life.,1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
91,18,3.5555555555555554,2,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,HOWARD: It's why my people wandered the desert for 40 years. Took that long to walk it off.,1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
82,14,4.0,5,0,0,0,0,3,0,0,0,0.21428571428571427,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"RAJ: Leonard, may I present, live from New Delhi, Dr. and Mrs. V. M. Koothrappali.",0,1,0,tier2_tfidf_svm_context_only_original_gold.csv
87,18,3.3333333333333335,1,0,1,0,1,0,0,1,0,0.05555555555555555,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?,0,1,0,tier2_tfidf_svm_context_only_original_gold.csv
67,13,3.4615384615384617,1,0,1,0,0,0,0,1,0,0.07692307692307693,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.0,0.0,0,1,0,LEONARD: What did you mean when you said you were going to miss me?,0,0,1,tier2_tfidf_svm_context_only_original_gold.csv
58,11,3.5454545454545454,1,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,HOWARD: Let's not talk about this in front of our friends.,0,1,0,tier2_tfidf_svm_context_only_original_gold.csv
68,10,4.3,3,1,0,1,2,2,1,0,1,0.3,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,"LEONARD: Technically, yes. But, if you'll notice... It's reversible!",0,1,0,tier2_tfidf_svm_context_only_original_gold.csv
75,17,3.0588235294117645,2,0,0,0,3,0,0,0,0,0.0,1,2,0,0,0,0,0.7058823529411765,0,2,0,1.0,0.11764705882352941,0,0,0,AMY: I'm not saying that you're not fun. You're the most fun person I know.,0,1,0,tier2_tfidf_svm_context_only_original_gold.csv
54,9,3.7777777777777777,1,0,0,0,0,1,0,0,0,0.1111111111111111,0,0,1,1,0,0,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Uh, so how many cameras are actually on you.",1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
96,16,4.4375,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,2,1.0,0,0,0,0.0,0.0,0,0,0,CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you,1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
57,10,3.6,1,0,1,0,1,1,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,"CHANDLER: If that doesn't keep kids in school, what will?",1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
32,5,3.2,1,1,0,0,0,1,1,0,0,0.4,0,0,0,0,1,2,0.8,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Oh Oh, I am convinced!",1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
62,10,4.2,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,1,1.0,0,1,0,1.0,0.1,1,0,0,CHANDLER: Well thank God your livelihood doesn't depend on it.,1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
43,7,3.5714285714285716,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,CHANDLER: Oh tons. I am quite the woodsman.,1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
74,13,3.8461538461538463,1,0,0,0,0,1,0,0,0,0.07692307692307693,0,0,1,2,1,3,0.8461538461538461,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Oh I see, I thought you just really really liked your new couch.",1,0,0,tier2_tfidf_svm_context_only_original_gold.csv
119,24,3.4166666666666665,2,0,0,0,0,2,0,0,0,0.08333333333333333,0,0,0,0,1,1,0.9583333333333334,0,0,0,0.0,0.0,1,0,1,"CHANDLER: Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",1,1,1,tier2_tfidf_svm_context_only_original_gold.csv
62,11,4.0,1,0,0,0,2,1,0,0,0,0.09090909090909091,0,0,0,0,1,1,0.9090909090909091,0,0,0,0.0,0.0,0,0,0,"ROSS: He's right, even if it's to say something complementary.",0,0,1,tier2_tfidf_svm_context_only_original_gold.csv
54,11,3.1818181818181817,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9090909090909091,0,0,0,0.0,0.0,0,0,0,RACHEL: You're gonna have to tell me how you did that.,0,0,1,tier2_tfidf_svm_context_only_original_gold.csv
15,2,2.5,1,1,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1,0,0,PHOEBE: Uh-huh!,0,0,1,tier2_tfidf_svm_context_only_original_gold.csv
33,4,5.0,1,2,0,0,0,0,1,0,0,0.5,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,MONICA: You had no relationship!!,0,0,1,tier2_tfidf_svm_context_only_original_gold.csv
73,13,3.8461538461538463,4,2,1,0,1,1,1,1,0,0.3076923076923077,0,0,0,0,0,0,0.8461538461538461,0,1,0,1.0,0.07692307692307693,0,0,0,"JOEY: Are you kidding? I love that guy!  Morning's here! Morning is here,",0,0,1,tier2_tfidf_svm_context_only_original_gold.csv
31,6,2.6666666666666665,1,0,0,0,1,1,0,0,0,0.16666666666666666,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,0,0,0,"RACHEL: All right, let's do it.",0,0,1,tier2_tfidf_svm_context_only_original_gold.csv
69,12,3.5833333333333335,4,0,1,1,1,1,0,1,1,0.16666666666666666,1,1,0,0,1,2,1.0,0,0,0,0.0,0.0,0,1,0,"PERSON: I don't know. Somebody bigger and... Yeah, sure. Why not you?",1,0,0,tier2_tfidf_svm_text_only_original_gold.csv
54,10,3.5,1,0,1,0,1,1,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"PERSON: Kind of makes you feel more alive, doesn't it?",1,0,0,tier2_tfidf_svm_text_only_original_gold.csv
86,14,4.428571428571429,1,0,0,0,0,2,0,0,0,0.14285714285714285,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,"HOWARD: I understand your point, but given a choice, Jews always go with Chinese food.",1,0,0,tier2_tfidf_svm_text_only_original_gold.csv
110,17,4.764705882352941,3,0,0,0,2,1,0,0,0,0.058823529411764705,0,0,0,0,1,1,1.0,0,1,0,1.0,0.058823529411764705,0,0,0,"HOWARD: Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash.""",1,0,0,tier2_tfidf_svm_text_only_original_gold.csv
142,31,3.3225806451612905,3,0,0,0,3,1,0,0,0,0.03225806451612903,1,1,1,1,1,2,0.9032258064516129,0,1,1,0.0,0.06451612903225806,0,0,1,"AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.",1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
101,17,4.352941176470588,1,0,0,0,1,1,0,0,0,0.058823529411764705,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"LEONARD: Also instead of just living in your mother's house, you could actually live inside her body.",1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
73,14,3.7142857142857144,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9285714285714286,0,0,0,0.0,0.0,0,0,0,PENNY: I hope I'm a waitress at the Cheesecake Factory for my whole life.,1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
91,18,3.5555555555555554,2,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,HOWARD: It's why my people wandered the desert for 40 years. Took that long to walk it off.,1,0,0,tier2_tfidf_svm_text_only_original_gold.csv
82,14,4.0,5,0,0,0,0,3,0,0,0,0.21428571428571427,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"RAJ: Leonard, may I present, live from New Delhi, Dr. and Mrs. V. M. Koothrappali.",0,1,0,tier2_tfidf_svm_text_only_original_gold.csv
87,18,3.3333333333333335,1,0,1,0,1,0,0,1,0,0.05555555555555555,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?,0,1,0,tier2_tfidf_svm_text_only_original_gold.csv
67,13,3.4615384615384617,1,0,1,0,0,0,0,1,0,0.07692307692307693,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.0,0.0,0,1,0,LEONARD: What did you mean when you said you were going to miss me?,0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
58,11,3.5454545454545454,1,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,HOWARD: Let's not talk about this in front of our friends.,0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
68,10,4.3,3,1,0,1,2,2,1,0,1,0.3,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,"LEONARD: Technically, yes. But, if you'll notice... It's reversible!",0,1,0,tier2_tfidf_svm_text_only_original_gold.csv
75,17,3.0588235294117645,2,0,0,0,3,0,0,0,0,0.0,1,2,0,0,0,0,0.7058823529411765,0,2,0,1.0,0.11764705882352941,0,0,0,AMY: I'm not saying that you're not fun. You're the most fun person I know.,0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
54,9,3.7777777777777777,1,0,0,0,0,1,0,0,0,0.1111111111111111,0,0,1,1,0,0,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Uh, so how many cameras are actually on you.",1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
96,16,4.4375,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,2,1.0,0,0,0,0.0,0.0,0,0,0,CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you,1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
57,10,3.6,1,0,1,0,1,1,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,"CHANDLER: If that doesn't keep kids in school, what will?",1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
32,5,3.2,1,1,0,0,0,1,1,0,0,0.4,0,0,0,0,1,2,0.8,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Oh Oh, I am convinced!",1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
62,10,4.2,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,1,1.0,0,1,0,1.0,0.1,1,0,0,CHANDLER: Well thank God your livelihood doesn't depend on it.,1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
43,7,3.5714285714285716,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,1,0,0,CHANDLER: Oh tons. I am quite the woodsman.,1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
74,13,3.8461538461538463,1,0,0,0,0,1,0,0,0,0.07692307692307693,0,0,1,2,1,3,0.8461538461538461,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Oh I see, I thought you just really really liked your new couch.",1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
119,24,3.4166666666666665,2,0,0,0,0,2,0,0,0,0.08333333333333333,0,0,0,0,1,1,0.9583333333333334,0,0,0,0.0,0.0,1,0,1,"CHANDLER: Well, it will probably slow me down at first. But once I am used to the extra weight, I ll get back on track.",1,1,1,tier2_tfidf_svm_text_only_original_gold.csv
62,11,4.0,1,0,0,0,2,1,0,0,0,0.09090909090909091,0,0,0,0,1,1,0.9090909090909091,0,0,0,0.0,0.0,0,0,0,"ROSS: He's right, even if it's to say something complementary.",0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
54,11,3.1818181818181817,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9090909090909091,0,0,0,0.0,0.0,0,0,0,RACHEL: You're gonna have to tell me how you did that.,0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
15,2,2.5,1,1,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,1,0,0,PHOEBE: Uh-huh!,0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
33,4,5.0,1,2,0,0,0,0,1,0,0,0.5,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,MONICA: You had no relationship!!,0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
73,13,3.8461538461538463,4,2,1,0,1,1,1,1,0,0.3076923076923077,0,0,0,0,0,0,0.8461538461538461,0,1,0,1.0,0.07692307692307693,0,0,0,"JOEY: Are you kidding? I love that guy!  Morning's here! Morning is here,",0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
31,6,2.6666666666666665,1,0,0,0,1,1,0,0,0,0.16666666666666666,0,0,0,0,1,1,1.0,0,0,0,0.0,0.0,0,0,0,"RACHEL: All right, let's do it.",0,0,1,tier2_tfidf_svm_text_only_original_gold.csv
69,12,3.5833333333333335,4,0,1,1,1,1,0,1,1,0.16666666666666666,1,1,0,0,1,2,1.0,0,0,0,0.0,0.0,0,1,0,"PERSON: I don't know. Somebody bigger and... Yeah, sure. Why not you?",1,0,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
54,10,3.5,1,0,1,0,1,1,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"PERSON: Kind of makes you feel more alive, doesn't it?",1,1,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
86,14,4.428571428571429,1,0,0,0,0,2,0,0,0,0.14285714285714285,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,"HOWARD: I understand your point, but given a choice, Jews always go with Chinese food.",1,1,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
110,17,4.764705882352941,3,0,0,0,2,1,0,0,0,0.058823529411764705,0,0,0,0,1,1,1.0,0,1,0,1.0,0.058823529411764705,0,0,0,"HOWARD: Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash.""",1,0,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
142,31,3.3225806451612905,3,0,0,0,3,1,0,0,0,0.03225806451612903,1,1,1,1,1,2,0.9032258064516129,0,1,1,0.0,0.06451612903225806,0,0,1,"AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.",1,1,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
101,17,4.352941176470588,1,0,0,0,1,1,0,0,0,0.058823529411764705,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"LEONARD: Also instead of just living in your mother's house, you could actually live inside her body.",1,1,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
73,14,3.7142857142857144,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9285714285714286,0,0,0,0.0,0.0,0,0,0,PENNY: I hope I'm a waitress at the Cheesecake Factory for my whole life.,1,1,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
91,18,3.5555555555555554,2,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,HOWARD: It's why my people wandered the desert for 40 years. Took that long to walk it off.,1,0,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
82,14,4.0,5,0,0,0,0,3,0,0,0,0.21428571428571427,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,"RAJ: Leonard, may I present, live from New Delhi, Dr. and Mrs. V. M. Koothrappali.",0,1,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
87,18,3.3333333333333335,1,0,1,0,1,0,0,1,0,0.05555555555555555,0,0,0,0,0,0,0.9444444444444444,0,0,0,0.0,0.0,0,0,0,LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?,0,1,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
67,13,3.4615384615384617,1,0,1,0,0,0,0,1,0,0.07692307692307693,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.0,0.0,0,1,0,LEONARD: What did you mean when you said you were going to miss me?,0,0,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
58,11,3.5454545454545454,1,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,0,HOWARD: Let's not talk about this in front of our friends.,0,1,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
68,10,4.3,3,1,0,1,2,2,1,0,1,0.3,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,0,1,"LEONARD: Technically, yes. But, if you'll notice... It's reversible!",0,0,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
75,17,3.0588235294117645,2,0,0,0,3,0,0,0,0,0.0,1,2,0,0,0,0,0.7058823529411765,0,2,0,1.0,0.11764705882352941,0,0,0,AMY: I'm not saying that you're not fun. You're the most fun person I know.,0,0,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
54,9,3.7777777777777777,1,0,0,0,0,1,0,0,0,0.1111111111111111,0,0,1,1,0,0,1.0,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Uh, so how many cameras are actually on you.",1,1,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
96,16,4.4375,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,2,1.0,0,0,0,0.0,0.0,0,0,0,CHANDLER: Yeah either that or gloria estefan was right eventually the rhythm is going to get you,1,1,1,tier3_xlmr_logreg_context_text_original_mean_gold.csv
57,10,3.6,1,0,1,0,1,1,0,1,0,0.2,0,0,0,0,0,0,1.0,0,0,0,0.0,0.0,0,1,0,"CHANDLER: If that doesn't keep kids in school, what will?",1,0,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
32,5,3.2,1,1,0,0,0,1,1,0,0,0.4,0,0,0,0,1,2,0.8,0,0,0,0.0,0.0,1,0,0,"CHANDLER: Oh Oh, I am convinced!",1,0,0,tier3_xlmr_logreg_context_text_original_mean_gold.csv
