example_id,split,text,context,true_label,num_models_correct,num_models_wrong,total_models,num_FN,num_FP,models_wrong,models_correct,pred_gemma2_9b_context,pred_gemma2_9b_no_context,pred_qwen2.5_14b_context,pred_qwen2.5_14b_no_context,pred_phi3_medium_context,pred_phi3_medium_no_context
275,train,"RAJ: Sure, cut the foreigner in half. There's a billion more where he came from.","SHELDON: And I cannot believe people pay for horoscopes, but on a more serious note, it's 8:13 and we're still not playing Halo. | LEONARD: Fine. We'll just play one-on-one until he gets back. | SHELDON: One-on-one? We don't play one-on-one. | SHELDON: We play teams, not one-on-one. | SHELDON: One-on-one. | LEONARD: The only way we can play teams at this point is if we cut Raj in half.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
273,train,"CHANDLER: I am telling you, when she leaned back, I could see her brain","CHANDLER: Hey | MONICA: So how was Joan? | CHANDLER: Broke up with her | MONICA: Why | ROSS: Don't tell me, because of the big nostril thing?",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
270,train,"CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",MONICA: I just don't wanna give them any more ammunition than they already have.,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
1,train,"BERNADETTE: Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.","BERNADETTE: Should I give him another chance? | LEONARD: It's up to you. He didn't call your experiment stupid. | BERNADETTE: Come here, tushy face. | LEONARD: ""Tushy face. "" Raj, you should've seen Leonard's experiment.",0,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,0,0,0,0,0
263,train,"CHANDLER: I am not freaking out, why would I be freaking out? A woman named Hildy called and said we will get married, but that happens everyday","MONICA: I am so sorry, please stop freaking out.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
260,train,CHANDLER: Well why don't you check in one of my saddle bags while I chew on a bale of hay.,"MONICA: I am sorry I think I can walk the rest of the way now just give me my boots. | CHANDLER: I don't have your boots | MONICA: Well I don't have them either, where are they?",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
157,train,"CHANDLER: Oh sure, she was probably up all night excited about the party she knows is happening.","MONICA: Hey | CHANDLER: Hey, where's the birthday girl? | RACHEL: Oh she is still napping.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
148,train,LEONARD: I didn't know they gave Nobel prizes for making boom-boom in the potty.,"SHELDON: the paper was rejected, but recently, he was proven right. | SHELDON: And now he's on the fast track to win a Nobel prize. | PENNY: Yeah, that's basically what I said. | SHELDON: The point is Higgs is being celebrated for work he did 50 years ago, so that got me thinking, | SHELDON: perhaps I've already hit upon the idea that will win me my Nobel prize.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
248,train,SHELDON: You'd think a winner could make a decent cup of cocoa.,"SHELDON: Then take away his keys and make him wander the streets with the other drunks. | LEONARD: You remember Sheldon and Raj and Howard. | PERSON: Not really, no. | PERSON: It's funny, huh, Leonard? | PERSON: Back in school, I was the winner and you were the loser.
And now we're reversed. | PERSON: You're the winner.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
245,train,DOROTHY: A bucket of chicked. I hope you like it extra flat and crispy,ROSE: We brought dinner. | SOPHIA: What you get?,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
151,train,CHANDLER: Is it me or the greetings gone downhill around here?,CHANDLER: Hey | JOEY: You son of a bitch!,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
243,train,"SHELDON: Oh, of course he is. She's very interesting. Did you know, when she was 14, she severed the webbing between her own toes?","SHELDON: consider changing disciplines.
Yeah, to the humanities-- perhaps history. | SHELDON: One of the advantages of teaching history is that you don't have to create things. | SHELDON: You know, you just have to remember stuff that happened and then parrot it back. | SHELDON: You could have fun with that. | LEONARD: Yeah, that's not it. | LEONARD: Stuart's kind of interested in Amy.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
240,train,CHANDLER: I can see it from right here. It'll cost you one husband.,MONICA: Can you give me a closer look so that I can see the price?,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
384,train,"SHELDON: On the bright side, that Oxford study was right. One friend down. I wonder who you're going to lose next.","RAJ: You would leave me out of the conversation with the next guy if you dump Leonard? | PENNY: Why say it? Yes! | RAJ: Well, I would never leave you off my list, and not just because, without you, we're playing fast and loose with the word list. | PENNY: Well, good job. Now she hates me. | RAJ: Great.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
92,train,"HOWARD: Oh, and the science dudes want to talk science with you. What do you want to talk about-- rocks, dinosaurs, our friend the beaver?","PERSON: That's what I love about science-- there's no one right answer. | LEONARD: So...you and Zack again, huh? | PENNY: Yeah, yeah, me and Zack again. | PERSON: Were we here earlier? | PENNY: Okay, we should, we should go. | PERSON: Ah, not yet. I want to talk science with the science dudes.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
387,train,"DOROTHY: In what Blanche, dog years?","DOROTHY: Was there ever any doubt? | BLANCHE: Momentarily. This is strictly off the record, but Dirk's nearly five years younger that I.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
477,train,"SHELDON: Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge.","PERSON: All-you-can-eat Last Supper Buffet. 
And my personal favorite, Gunning with God. | LEONARD: What's Gunning with God? I'm afraid to ask. | PERSON: Oh, it is a hoot and a half. | PERSON: You write your sins on a clay pigeon, they fire 'em up in the air, and you pulverize them with a 12-gauge shotgun full of our Lord's forgiveness.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
46,train,"SHELDON: Oh, please. The only way she could make a contribution to science would be if they resumed sending chimps into space.","SHELDON: Pastries such as bear claws? | PENNY: Yeah, sure. | SHELDON: I don't like bear claws. | PERSON: Hey, Penny. | PERSON: Dumbass. | SHELDON: Leslie Winkle. | SHELDON: Of all the overrated physicists in all the labs in all the world, why does it have to be Leslie Winkle? | PENNY: They have a lot in common. I mean, they're both scientists.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
43,train,"MONICA: Uh, listen, I need that broiling pan that Joey borrowed the other day.","CHANDLER: How many times have I told you guys, you | MONICA: Hi Chandler. | CHANDLER: Hey!",0,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,0,0,0,0,0
42,train,ROSS: Yes yes it is! In Prison!!,"CHANDLER: Your tailor, is a very bad man. | JOEY: Frankie what are you talking about? | ROSS: Hey, whats going on? | CHANDLER: Joey' trailer took advantage of me | JOEY: No way, I have been going to the guy for twelve years | CHANDLER: Oh c'mon, he said he was gonna do my inseam, then he ran his hand, up my leg and then there was definite | ROSS: What? | CHANDLER: Cupping. | JOEY: That's how they do pants. First they go up they move it over, then they go up the other side and move it back, then they do the rear. What? Ross will you tell them? Isn't that how a tailor measures ?",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
73,train,"HOWARD: Good idea, sit with her. Hold her, comfort her. And if the moment feels right, see if you can cop a feel.","HOWARD: It's smashed beyond repair. What are you gonna do with it? | RAJ: What else? Sell it on eBay as ""slightly used."" | LEONARD: It was Penny's boyfriend's, they broke up. | HOWARD: Apparently, he posted intimate details of their physical relationship on his blog which I cannot find anywhere. | LEONARD: I'm gonna go back and try talking to her again.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
453,train,MODERATOR: Well scott I am sure we are all really really looking forward to hear your story.,SCOTT: I finally got to admit it to myself. I have got a sarcasm problem.,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
35,train,CHANDLER: Me? I am gonna die alone!,RACHEL: Hey Chandler? Monica just broke my sea-shell lamp.,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
457,train,"JOEY: Me too! There's a game on Tuesday, do you wanna go?","PERSON: It's Jake. | JOEY: Joey. Hey Jake, do you like the Knicks? | PERSON: Yeah, big fan.",0,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",0,0,0,0,0,0
465,train,HOWARD: Smart. Whisper so the deaf chick can't hear you.,"HOWARD: Wow. | PENNY: You're engaged to my friend. | HOWARD: Hey, Bernadette doesn't mind where I get my motor running, as long as I park in the right garage. | PENNY: I can't believe you're engaged to my friend.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
467,train,"BERNADETTE: Well, if you don't mind looking like an orange traffic cone, great.","PENNY: So, Bernadette, how goes the hunt for bridesmaid dresses?",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
30,train,"SHELDON: Obviously, waitressing at The Cheese Cake Factory is a complex socio-economic activity that requires a great deal of analysis and planning.","PENNY: My God, she didn't! | LEONARD: What could she possibly be talking about for so long?",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
29,train,"PENNY: When I didn't pay my bill, the Department of Water and Power thought I would enjoy the ambience.","LEONARD: Hey. | PENNY: Hey. | LEONARD: A little mood lighting, huh?",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
468,train,CHANDLER: But younger than some buildings!,"CHANDLER: I know Richard's really nice and everything, it's just that we don't know him really well you know, plus he is old  ...  er than some people.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
469,train,"SHELDON: Yeah, good for you, Leonard. That's a lovely little notion. Kind of like, I wish I could talk to my uncle in Chicago. Yeah, now stand back while I invent the telephone. Hello? Oh, hold on. Leonard, it's your uncle. He says you just got burned.","SHELDON: I don't believe it matters what the topic is. | SHELDON: What's crucial for a salon is that we conduct the discussion in an elevated and insightful way. 
It's all about the execution. | LEONARD: Of course you'd focus on that rather than the inspiration. | LEONARD: Uh, new salon topic.
What's more important, an idea or its execution? | BERNADETTE: Oh, that's fun.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
470,train,"AMY: Well, if that's all it takes, it's a good thing you don't have a dog.","AMY: You slept with him? | PENNY: I didn't know what else to do.
He had those big, sad eyes. | BERNADETTE: Oh, sure, you had no choice. | PENNY: He looked at me like this.",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
20,train,"JOEY: ThatÕs good, just keep rubbing your head. That will turn back time","PHOEBE: Oh so pretty, this must have cost him a fortune. | CHANDLER: Oh c'mon Ross, remember back in college when he fell in love with Carol and bought the ridiculosly expensive crustal duck? | RACHEL: What did you just say? | CHANDLER: Crustal duck. | RACHEL: No, no, no, the love part? Oh my god!",1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
434,train,"SHELDON: No, I'm just allergic to people who get Nobel Prizes for no good reason.",SHELDON: That lecture was a waste of time. | SHELDON: I made more accurate diagrams of the expansion of the early universe on the nursery wall with the contents of my diaper. | AMY: Are you getting sick?,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
490,train,LEONARD: Why don't you just lie down on the floor and swim there?,LEONARD: Where are we going? | SHELDON: You're driving me to the mall. | SHELDON: I'm going to acquire a book that summarizes the current theories in the field of friend-making.,1,6,0,6,0,0,None,"gemma2_9b_context, gemma2_9b_no_context, qwen2.5_14b_context, qwen2.5_14b_no_context, phi3_medium_context, phi3_medium_no_context",1,1,1,1,1,1
