context,text,label
"RAJ: Buzz Lightyear is not real. | HOWARD: No, that's not what I'm talking about. | RAJ: Well, are you talking about when he thought he was real? | HOWARD: No | RAJ: Okay, um... how about ""Crash""? 
Howard ""Crash"" Wolowitz.","HOWARD: Yeah, terrific. The other astronauts would love to go hurtling through space with a guy named ""Crash.""",1
"SHELDON: All right. | SHELDON: I'm no stranger to a little gray matter. | SHELDON: Locus coeruleus. | SHELDON: Locus coeruleus. | AMY: You're getting warmer-- it is, indeed, in the brain.","AMY: Hope your hands are steady. It's the width of a single hair. But this is just biology, so I'm sure it's no problem for a genius like you.",1
"SHELDON: Wrong. Leonard? | LEONARD: Horse, but mostly just for the height. | LEONARD: A little bit for the genital girth. | SHELDON: Wrong, and let's keep it clean, shall we? | HOWARD: Kangaroo, uh, I'd be Kanga-Jew. | HOWARD: The first of my people to dunk a basketball.","LEONARD: Also instead of just living in your mother's house, you could actually live inside her body.",1
"HOWARD: after you had a snootful of this, laddie! | BERNADETTE: Funny. | BERNADETTE: You boys have a nice time? | HOWARD: Yeah, it was great. | HOWARD: Low-key, like I promised. 
No hanky-panky, no strippers.
Just the guys telling jokes. | BERNADETTE: That's nice.","HOWARD: How about you? Did you have a fun night? Yeah, we, uh, made gift bags, had wine, and then went online and saw this.",1
"SHELDON: ""Release the Kraken."" That never gets old. | SHELDON: ""Release the Kraken!"" Oh, chills. | SHELDON: Besides, I'm having dinner with Amy. | RAJ: Oh, okay. I'll just go home and be alone. | RAJ: W-Which is cool.
I eat alone, I sleep alone, I cry alone, so...
Cool.","SHELDON: Darn. If you weren't busy, I'd ask you to join us.",1
"SHELDON: My tongue won't go as far forward as it used to. | LEONARD: Maybe your tongue is shrinking. | SHELDON: Nope. | SHELDON: Oh, you have no idea how annoying this is.",LEONARD: I'm starting to get a sense of it.,1
"AMY: You slept with him? | PENNY: I didn't know what else to do.
He had those big, sad eyes. | BERNADETTE: Oh, sure, you had no choice. | PENNY: He looked at me like this.","AMY: Well, if that's all it takes, it's a good thing you don't have a dog.",1
"SHELDON: the paper was rejected, but recently, he was proven right. | SHELDON: And now he's on the fast track to win a Nobel prize. | PENNY: Yeah, that's basically what I said. | SHELDON: The point is Higgs is being celebrated for work he did 50 years ago, so that got me thinking, | SHELDON: perhaps I've already hit upon the idea that will win me my Nobel prize.",LEONARD: I didn't know they gave Nobel prizes for making boom-boom in the potty.,1
"SHELDON: It was a compromise. I lost. | RAJ: Can you believe Stuart's walking around taking credit for this party? | HOWARD: Who cares? | RAJ: What do you mean ""who cares""? Look at what I pulled off here.
The deejay's on fire, there's a Tardis photo booth in the back room, and, oh, my God, the food! | RAJ: Stuart wanted Kraft Draculoni and cheese.","HOWARD: You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!",1
"SHELDON: (thermometer beeps) 102.2.
(coughs)",SHELDON: Exactly what it was half an hour ago. It's like you're not even trying to get better.,1
"SHELDON: Hello. | SHELDON: Uh, four glasses of water, please. | SHELDON: Anything for you guys? | LEONARD: Can I use your phone? 
Our car got stolen.",PERSON: Why don't you ask Scotty to beam you up?,1
"HOWARD: to rebrand the stuff as a cure for constipation. | RAJ: Way to make lemonade.
You know, from around the corner where fudge is made. | HOWARD: Hey, I got a favor to ask. | RAJ: Sure. | HOWARD: My mom's been kind of an emotional wreck since that dentist she was dating dumped her.","RAJ: Dumped her? What, did he use a forklift?",1
"LEONARD: I swear, that man is the most egotistical, insufferable human being I have ever met. | PENNY: Yeah, but you two make such a cute couple.",PENNY: Like Burt and Ernie. You guys even teach me stuff about words and numbers.,1
RAJ: It's nice that all the people who are lonely on Valentine's Day can come here tonight and be together.,"PERSON: Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here.",1
"SHELDON: It ended on a cliffhanger. | LEONARD: They did. | PENNY: Uh, Sheldon, there are two dumplings left. Do you want them? | SHELDON: Dumplings?
Don't you understand what's going on here? | PENNY: As a rule, no. | SHELDON: That show ended with all the residents of New York either dead or unconscious.
Now I'll never know what happened. | PENNY: Well, why don't you make up your own ending?","SHELDON: Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for.",1
"RAJ: Probably because I didn't read the instructions.
No wrapper's going to tell me what to do. | RAJ: Unless his name is Jay-Z. | PERSON: Is something going on? | RAJ: What do you mean? | PERSON: Well, you're acting all weird.
And I'm pretty weird, so I think I know what I'm talking about. | RAJ: I don't know. Maybe it's all those steroids I've been taking.",PERSON: I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,1
LEONARD: Do you think Penny's mad at me?,BERNADETTE: Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.,1
"SHELDON: So what'd you think? | AMY: It was good. | SHELDON: That's it? | SHELDON: ""Good""?","AMY: I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me <i>Raiders of the Lost Ark</i> for the first time.",1
"AMY: I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me Raiders of the Lost Ark  for the first time. | SHELDON: My apologies. I chose my words poorly.
I should have said you were about to have your world rocked on my couch. | SHELDON: Anyway, thank you for watching it.
It's one of my all-time favorites.",AMY: It was very entertaining... despite the glaring story problem.,1
"PENNY: Awkward silence. Sheldon on his phone.
No touching. Somebody's having date night. | AMY: It's actually steamier than it looks.
Sheldon's looking up the phallic symbolism of root vegetables in Renaissance paintings. | SHELDON: Oh, no, I got bored with that.
I'm just browsing cuticle scissors on Amazon.",PENNY: How do you not tear off his clothes and take him right here on this table?,1
"LEONARD: Yup, oh... here you go. | SHELDON: Oh, thank you. | SHELDON: Here, get yourself an eraser for your troubles. | LEONARD: Oh-ho.
I forgot about this. 
My aunt made it for me when I started college. | PENNY: Aw, did she hate you?","LEONARD: Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.",1
"HOWARD: We can't show up to your mom's empty-handed. 
We should bring something. | SHELDON: I already am.
I'm bringing the gift of knowledge. | HOWARD: Oh, boy. | SHELDON: Despite what her Bible says, recent archeological studies indicate that although camels are referenced in the Old Testament, they didn't exist in the Middle East until hundreds of years later.",HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.,1
"BERNADETTE: So, what happens next? | RAJ: I can't tell you that.
But perhaps the killer dropped a fun and imaginative clue somewhere in the apartment.","PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.",1
"RAJ: You're all inside it, and we hurtle through the very fabric of time. | RAJ: (electronic sound effects playing) And welcome to 20 years in the future. | RAJ: Hey, you guys just time-traveled.
Stop looking so bored.","PENNY: Well, my beer isn't flat and my rack's not saggy. So far, the future's great.",1
"SHELDON: it's-it's what my grant was designated for, and that everybody has to do things they don't want to do. | SHELDON: He then gave an example of something he had to do, even though he didn't want to, which was look at my stupid face. | LEONARD: That's a rude thing to say. Out loud. | SHELDON: It's an outrage.
Honestly, I'm tempted to leave the university.","HOWARD: You know, if you're really serious about that, I hear there are some exciting opportunities in home care for the old and fat.",1
"SHELDON: Ugh! It's like walking into the Amazon.
And not the good Amazon with one-day shipping.
The awful one with birds and snakes. | AMY: You hate the sound of all those keys on his key chain. | SHELDON: Four keys!
Who does he think he is, a warden? | AMY: See? Maybe you'll love living alone. | SHELDON: I don't know. Perhaps.","AMY: And if it turns out you don't... - you and I could live together. - You and... Oh, sure.",1
"SHELDON: And not the good Amazon with one-day shipping.
The awful one with birds and snakes. | AMY: You hate the sound of all those keys on his key chain. | SHELDON: Four keys!
Who does he think he is, a warden? | AMY: See? Maybe you'll love living alone. | SHELDON: I don't know. Perhaps. | AMY: And if it turns out you don't...","SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!",1
"SHELDON: Howard and Bernadette, Raj and his girlfriend, Penny and Chardonnay, Penny and you. | LEONARD: There isn't any ranking. | LEONARD: And if there were, we wouldn't be at the bottom of it. | PENNY: Yeah, and actually, I drink Sauvignon Blanc. | LEONARD: That's the part you have a problem with? | PENNY: Relax.","AMY: There they go, fighting again. You'd never hear her talk that way to Sauvignon Blanc.",1
"RAJ: You would leave me out of the conversation with the next guy if you dump Leonard? | PENNY: Why say it? Yes! | RAJ: Well, I would never leave you off my list, and not just because, without you, we're playing fast and loose with the word list. | PENNY: Well, good job. Now she hates me. | RAJ: Great.","SHELDON: On the bright side, that Oxford study was right. One friend down. I wonder who you're going to lose next.",1
"LEONARD: Robot girlfriend. | HOWARD: Mm, that was mine. | LEONARD: Robot prostitute. | HOWARD: Also mine. | SHELDON: Wait. I'm confused. 
Why would you need both a robot girlfriend and a robot prostitute? | HOWARD: There's just some things you don't do with your robot girlfriend.
Boy, when you met Bernadette,","RAJ: Boy, when you met Bernadette, the field of robotics really took a hit.",1
